Rank,University,Points
1,Universität Stuttgart,784.87
2,Hochschule Esslingen,700.76
3,Technical University of Munich,608.22
4,Fachhochschule Coburg,585.63
5,Karlsruhe Institute of Technology,583.15
6,Westsächsische Hochschule Zwickau,575.45
7,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),551.29
8,Hochschule für Angewandte Wissenschaften Hamburg,540.81
9,Friedrich-Alexander-Universität Erlangen-Nürnberg,534.72
10,Technische Universität Braunschweig,533.31
11,Technische Universität Bergakademie Freiberg,530.3
12,Universität Kassel,523.1
13,Hochschule Karlsruhe - Technik und Wirtschaft,522.34
14,Technische Universität Berlin,520.67
15,Fachhochschule Kiel,519.67
16,Technische Hochschule Mittelhessen,517.81
17,Ostbayerische Technische Hochschule Regensburg,495.72
18,University of Applied Sciences Ravensburg-Weingarten,490.0
19,Fachhochschule München,484.5
20,Universität Siegen,482.33
21,Technische Universität Darmstadt,476.0
22,Fachhochschule Stralsund,470.58
23,Universität Paderborn,438.43
24,Ostfalia University of Applied Sciences,432.62
25,Hochschule Darmstadt UAS,425.39
26,Technische Hochschule Köln,418.4
27,UAS Würzburg-Schweinfurt,409.7
28,Fachhochschule Konstanz,399.88
29,Duale Hochschule Baden-Württemberg Ravensburg,398.38
30,Technische Hochschule Ostwestfalen-Lippe,383.4
31,Duale Hochschule Baden-Württemberg Stuttgart,379.0
32,UAS Kempten,378.21
33,Hochschule für Technik und Wirtschaft Mittweida,375.3
34,Fachhochschule Osnabrück,365.8
35,Universität Bayreuth,359.0
36,Ulm University of Applied Sciences,354.23
37,Hochschule RheinMain,347.31
38,Fachhochschule für Wirtschaft und Technik,329.0
39,Rheinisch-Westfälische Technische Hochschule Aachen,321.15
40,Hochschule Pforzheim,320.67
41,Hochschule für Technik und Wirtschaft Berlin,320.35
42,Deggendorf Institute of Technology,303.75
43,Technische Universität Ilmenau,293.5
44,Hochschule Niederrhein,292.74
45,Fachhochschule Hannover,280.44
46,Technische Universität Dresden,268.33
47,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,257.0
48,Fachhochschule Aachen,247.32
49,Saarland University,239.6
50,Technische Universität Kaiserslautern,236.22
51,Hochschule Mannheim,229.1
52,Hochschule Heilbronn,227.0
53,Otto-von-Guericke-Universität Magdeburg,226.85
54,Hochschule Bonn-Rhein-Sieg,220.0
55,Ruhr-Universität Bochum,218.39
56,Berlin School of Economics,180.33
57,Fachhochschule Dortmund,178.29
58,Bergische Universität Wuppertal,178.18
59,Technische Hochschule Lübeck,175.11
60,Koblenz University of Applied Science,171.0
61,Technische Universität Dortmund,163.0
62,Hochschule Offenburg,147.6
63,Universität der Bundeswehr München,145.6
64,Leibniz Universität Hannover,135.25
65,Brandenburgische Technische Universität Cottbus,131.14
66,Fachhochschule Frankfurt am Main,62.5
